no.	s/r/d	tm		type	seq	nbb	ack
703	snd	1.886265	A	74	0	1076
704	rcv	1.886337	D	925	50	74
705	snd	1.886435	A	74	0	1076
706	rcv	1.886507	D	975	50	74
707	snd	1.886918	A	74	0	1076
708	rcv	1.887001	D	1025	50	74
709	snd	1.887132	A	74	0	1076
710	rcv	1.887210	D	1075	50	74
711	snd	1.887360	A	74	0	1076
712	rcv	1.887443	D	625	50	74
713	snd	1.887649	A	74	0	1076
714	rcv	1.887732	D	625	50	74
715	snd	1.887862	A	74	0	1076
716	rcv	1.887944	D	675	50	74
717	snd	1.888299	A	74	0	1076
718	rcv	1.888433	D	725	50	74
719	snd	1.888666	A	74	0	1076
720	rcv	1.888751	D	775	50	74
721	snd	1.888848	A	74	0	1076
722	rcv	1.889132	D	825	50	74
723	snd	1.889295	A	74	0	1076
724	rcv	1.889377	D	875	50	74
725	snd	1.889502	A	74	0	1076
726	rcv	1.889577	D	975	50	74
727	snd	1.889698	A	74	0	1076
728	rcv	1.889959	D	1025	50	74
729	snd	1.890093	A	74	0	1076
730	rcv	1.890148	D	1075	50	74
731	snd	1.890226	A	74	0	1076
732	rcv	1.890274	D	625	50	74
733	snd	1.890347	A	74	0	1076
734	rcv	1.890393	D	625	50	74
735	snd	1.890468	A	74	0	1076
736	rcv	1.890513	D	675	50	74
737	snd	1.890584	A	74	0	1076
738	rcv	1.890629	D	725	50	74
