no.	s/r/d	tm		type	seq	nbb	ack
683	snd	0.049504	D	625	50	74
684	snd	0.049553	D	675	50	74
685	snd	0.049607	D	725	50	74
686	snd	0.049651	D	775	50	74
687	snd	0.049699	D	825	50	74
688	snd	0.049747	D	875	50	74
689	drp	0.049774	D	925	50	74
690	snd	0.049815	D	975	50	74
691	snd	0.049863	D	1025	50	74
692	drp	0.049890	D	1075	50	74
693	rcv	0.049931	A	74	0	576
694	drp	0.049956	D	625	50	74
695	snd	0.050014	D	625	50	74
696	snd	0.050064	D	675	50	74
697	snd	0.050112	D	725	50	74
698	snd	0.050160	D	775	50	74
699	snd	0.050212	D	825	50	74
700	snd	0.050256	D	875	50	74
701	snd	0.050306	D	925	50	74
702	snd	0.050354	D	975	50	74
703	snd	0.050404	D	1025	50	74
704	snd	0.050454	D	1075	50	74
705	rcv	0.050506	A	74	0	576
706	snd	0.050557	D	625	50	74
707	snd	0.050623	D	625	50	74
708	snd	0.050667	D	675	50	74
709	snd	0.050708	D	725	50	74
710	drp	0.050730	D	775	50	74
711	snd	0.050767	D	825	50	74
712	snd	0.050808	D	875	50	74
713	drp	0.050830	D	925	50	74
714	snd	0.050867	D	975	50	74
715	snd	0.050957	D	1025	50	74
716	snd	0.051014	D	1075	50	74
717	rcv	0.051072	A	74	0	576
718	snd	0.051126	D	625	50	74
719	snd	0.051193	D	625	50	74
720	snd	0.051244	D	675	50	74
721	snd	0.051297	D	725	50	74
722	snd	0.051346	D	775	50	74
723	drp	0.051373	D	825	50	74
724	snd	0.051418	D	875	50	74
725	snd	0.051498	D	925	50	74
726	snd	0.051571	D	975	50	74
727	snd	0.051645	D	1025	50	74
728	snd	0.051732	D	1075	50	74
729	rcv	0.051818	A	74	0	576
730	snd	0.051884	D	625	50	74
731	drp	0.051924	D	625	50	74
732	snd	0.051974	D	675	50	74
733	drp	0.051999	D	725	50	74
734	snd	0.052044	D	775	50	74
735	snd	0.052096	D	825	50	74
736	drp	0.052120	D	875	50	74
737	snd	0.052168	D	925	50	74
738	snd	0.052220	D	975	50	74
739	snd	0.052271	D	1025	50	74
740	drp	0.052295	D	1075	50	74
741	rcv	0.052338	A	74	0	576
742	snd	0.052400	D	625	50	74
743	snd	0.052466	D	625	50	74
744	snd	0.052521	D	675	50	74
745	snd	0.052572	D	725	50	74
746	snd	0.052629	D	775	50	74
747	snd	0.052681	D	825	50	74
748	snd	0.052730	D	875	50	74
749	snd	0.052787	D	925	50	74
750	snd	0.052875	D	975	50	74
751	snd	0.052957	D	1025	50	74
752	snd	0.053038	D	1075	50	74
753	rcv	0.053107	A	74	0	576
754	snd	0.053185	D	625	50	74
755	snd	0.053302	D	625	50	74
756	snd	0.053393	D	675	50	74
757	snd	0.053473	D	725	50	74
758	snd	0.053552	D	775	50	74
759	snd	0.053638	D	825	50	74
760	snd	0.053719	D	875	50	74
761	snd	0.053808	D	925	50	74
762	snd	0.053890	D	975	50	74
